,Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter,total_covid_cases,population,new_cases,total_covid_per_capita_1000,new_cases_per_capita_1000
981,"Montgomery, AL",33860,2020,4,159.45,7.739999999999981,5.101839035000976,2020.75,27686,373290,13603.0,74.167537303437,36.44083688285247
982,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2020,1,227.77,10.53,4.847173632848463,2020.0,1048,1984174,1048.0,0.528179484258941,0.528179484258941
983,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2020,2,229.47,8.0,3.612227389714182,2020.25,17943,1984174,16895.0,9.043057715704368,8.514878231445428
984,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2020,3,234.37,10.340000000000003,4.615453287506139,2020.5,28136,1984174,10193.0,14.180207985791569,5.1371502700872
985,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2020,4,238.37,12.550000000000011,5.557523691435662,2020.75,87125,1984174,58989.0,43.90995950959946,29.72975152380789
986,"Morgantown, WV",34060,2020,1,219.02,1.8100000000000025,0.8332949680033157,2020.0,34,139044,34.0,0.24452691234429388,0.24452691234429388
987,"Morgantown, WV",34060,2020,2,221.88,5.019999999999982,2.31485751175873,2020.25,249,139044,215.0,1.7908000345214463,1.5462731221771524
988,"Morgantown, WV",34060,2020,3,228.13,4.299999999999983,1.921100835455472,2020.5,2206,139044,1957.0,15.865481430338596,14.07468139581715
989,"Morgantown, WV",34060,2020,4,223.68,1.5600000000000025,0.7023230686115624,2020.75,6933,139044,4727.0,49.86191421420557,33.99643278386697
990,"Morristown, TN",34100,2020,1,214.72,13.0,6.44457664088836,2020.0,8,119429,8.0,0.06698540555476476,0.06698540555476476
991,"Morristown, TN",34100,2020,2,214.96,11.379999999999995,5.589940072698691,2020.25,357,142749,349.0,2.500893176134334,2.4448507520192786
992,"Morristown, TN",34100,2020,3,220.44,11.990000000000007,5.751978891820586,2020.5,3530,142749,3173.0,24.728719640768063,22.22782646463373
993,"Morristown, TN",34100,2020,4,230.17,17.849999999999994,8.407121326299922,2020.75,11491,142749,7961.0,80.49793693826227,55.76921729749421
994,"Mount Vernon-Anacortes, WA",34580,2020,1,286.41,19.900000000000038,7.466886795992658,2020.0,101,129205,101.0,0.7817034944468093,0.7817034944468093
995,"Mount Vernon-Anacortes, WA",34580,2020,2,291.53,17.189999999999998,6.265947364584093,2020.25,519,129205,418.0,4.0168724120583565,3.235168917611547
996,"Mount Vernon-Anacortes, WA",34580,2020,3,297.34,17.69999999999999,6.329566585610066,2020.5,1112,129205,593.0,8.606478077473781,4.589605665415425
997,"Mount Vernon-Anacortes, WA",34580,2020,4,305.37,25.44999999999999,9.091883395255785,2020.75,3299,129205,2187.0,25.533067605742808,16.926589528269027
998,"Muncie, IN",34620,2020,1,166.65,8.650000000000006,5.474683544303801,2020.0,18,114135,18.0,0.1577079773951899,0.1577079773951899
999,"Muncie, IN",34620,2020,2,170.31,7.990000000000009,4.922375554460331,2020.25,427,114135,409.0,3.741183685985894,3.583475708590704
1000,"Muncie, IN",34620,2020,3,173.93,12.54000000000002,7.769998141148783,2020.5,2046,114135,1619.0,17.926140097253253,14.184956411267358
1001,"Muncie, IN",34620,2020,4,178.79,12.659999999999997,7.6205381327875745,2020.75,7667,114135,5621.0,67.17483681605117,49.24869671879791
1002,"Muskegon, MI",34740,2020,1,212.08,13.54000000000002,6.819784426312089,2020.0,18,173566,18.0,0.10370694721316387,0.10370694721316387
1003,"Muskegon, MI",34740,2020,2,212.72,8.280000000000001,4.050088045392291,2020.25,815,173566,797.0,4.695620109929364,4.5919131627162
1004,"Muskegon, MI",34740,2020,3,221.03,13.759999999999993,6.638683842331254,2020.5,2493,173566,1678.0,14.363412189023196,9.667792079093832
1005,"Muskegon, MI",34740,2020,4,226.45,17.69999999999999,8.47904191616766,2020.75,11067,173566,8574.0,63.76248804489359,49.399075855870386
1006,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,2020,1,240.37,18.210000000000008,8.196795102628741,2020.0,51,496901,51.0,0.10263613878820932,0.10263613878820932
1007,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,2020,2,239.61,9.51000000000002,4.132985658409396,2020.25,3843,496901,3792.0,7.733934928688008,7.631298789899799
1008,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,2020,3,244.92,13.449999999999989,5.8106882101352175,2020.5,12058,496901,8215.0,24.266403166828,16.53246823813999
1009,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,2020,4,251.73,16.619999999999976,7.069031517162169,2020.75,24738,496901,12680.0,49.784564732210235,25.51816156538224
1010,"Napa, CA",34900,2020,1,348.1,10.410000000000023,3.0827089934555434,2020.0,16,137744,16.0,0.11615750958299455,0.11615750958299455
1011,"Napa, CA",34900,2020,2,347.93,7.400000000000034,2.1730831351129227,2020.25,318,137744,302.0,2.3086305029620164,2.192472993379022
1012,"Napa, CA",34900,2020,3,352.07,10.279999999999973,3.007694783346491,2020.5,1728,137744,1410.0,12.54501103496341,10.236380532001395
1013,"Napa, CA",34900,2020,4,357.85,13.210000000000036,3.832985143918302,2020.75,5742,137744,4014.0,41.68602625159716,29.141015216633754
1014,"Naples-Marco Island, FL",34940,2020,1,323.44,12.269999999999982,3.9431821833724263,2020.0,146,384902,146.0,0.37931733272365437,0.37931733272365437
1015,"Naples-Marco Island, FL",34940,2020,2,320.7,11.47999999999996,3.712567104327003,2020.25,4225,384902,4079.0,10.976820073681093,10.597502740957438
1016,"Naples-Marco Island, FL",34940,2020,3,325.69,14.240000000000007,4.572162465885378,2020.5,12751,384902,8526.0,33.1279130791734,22.151093005492307
1017,"Naples-Marco Island, FL",34940,2020,4,333.97,14.650000000000034,4.587874232744593,2020.75,22506,384902,9755.0,58.4720266457436,25.344113566570194
1018,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2020,1,291.08,16.329999999999984,5.943585077343033,2020.0,985,1934317,985.0,0.5092236691297238,0.5092236691297238
1019,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2020,2,293.45,14.25,5.103868194842407,2020.25,18978,1934317,17993.0,9.81121501801411,9.301991348884387
1020,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2020,3,299.88,16.75999999999999,5.919751342187055,2020.5,63109,1934317,44131.0,32.62598633005862,22.81477131204451
1021,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2020,4,305.51,19.889999999999983,6.963798053357603,2020.75,175026,1934317,111917.0,90.48465168842543,57.85866535836681
1022,"Nassau County-Suffolk County, NY (MSAD)",35004,2020,1,316.0,17.730000000000018,5.944278673684923,2020.0,15257,2833525,15257.0,5.384459286577672,5.384459286577672
1023,"Nassau County-Suffolk County, NY (MSAD)",35004,2020,2,318.36,14.439999999999998,4.751250329033955,2020.25,83192,2833525,67935.0,29.35989624231302,23.975436955735347
1024,"Nassau County-Suffolk County, NY (MSAD)",35004,2020,3,322.33,14.25,4.625421968319917,2020.5,93374,2833525,10182.0,32.95330021792643,3.5934039756134144
1025,"Nassau County-Suffolk County, NY (MSAD)",35004,2020,4,328.72,16.170000000000016,5.1735722284434535,2020.75,183961,2833525,90587.0,64.9230199133588,31.969719695432367
1026,"Newark, NJ-PA (MSAD)",35084,2020,1,238.7,9.70999999999998,4.2403598410410845,2020.0,4436,2167829,4436.0,2.046286861186929,2.046286861186929
1027,"Newark, NJ-PA (MSAD)",35084,2020,2,239.78,7.27000000000001,3.126747236677997,2020.25,45305,2167829,40869.0,20.89878860371367,18.852501742526737
1028,"Newark, NJ-PA (MSAD)",35084,2020,3,244.15,8.819999999999993,3.747928440912757,2020.5,50803,2167829,5498.0,23.434966503354275,2.536177899640608
1029,"Newark, NJ-PA (MSAD)",35084,2020,4,248.73,12.299999999999985,5.202385484075617,2020.75,114127,2167829,63324.0,52.645757575897356,29.21079107254308
1030,"New Bern, NC",35100,2020,1,184.24,10.75,6.196322554614098,2020.0,7,114865,7.0,0.060941104775170854,0.060941104775170854
1031,"New Bern, NC",35100,2020,2,183.75,11.650000000000006,6.76932016269611,2020.25,421,124284,414.0,3.387403044639696,3.331080428695568
1032,"New Bern, NC",35100,2020,3,185.67,2.609999999999985,1.4257620452310638,2020.5,2113,124284,1692.0,17.001383927134626,13.61398088249493
1033,"New Bern, NC",35100,2020,4,195.72,17.340000000000003,9.72082071981164,2020.75,6062,124284,3949.0,48.77538540761481,31.774001480480187
1034,"New Brunswick-Lakewood, NJ (MSAD)",35154,2020,1,257.5,10.340000000000003,4.183524842207478,2020.0,3852,2379977,3852.0,1.618503035953709,1.618503035953709
1035,"New Brunswick-Lakewood, NJ (MSAD)",35154,2020,2,259.51,9.179999999999978,3.667159349658442,2020.25,40881,2379977,37029.0,17.177056753069465,15.558553717115755
1036,"New Brunswick-Lakewood, NJ (MSAD)",35154,2020,3,263.9,9.72999999999999,3.82814651611126,2020.5,51481,2379977,10600.0,21.63088130683616,4.4538245537666965
1037,"New Brunswick-Lakewood, NJ (MSAD)",35154,2020,4,270.05,14.25,5.570758405003909,2020.75,122146,2379977,70665.0,51.322344711734615,29.691463404898453
1038,"New Haven-Milford, CT",35300,2020,1,189.67,6.489999999999981,3.542963205590119,2020.0,517,854757,517.0,0.6048502673859355,0.6048502673859355
1039,"New Haven-Milford, CT",35300,2020,2,191.86,5.8300000000000125,3.13390313390314,2020.25,12359,854757,11842.0,14.459080183022778,13.854229915636843
1040,"New Haven-Milford, CT",35300,2020,3,197.03,8.610000000000014,4.569578600997779,2020.5,14477,854757,2118.0,16.93697740995394,2.477897226931163
1041,"New Haven-Milford, CT",35300,2020,4,202.54,12.859999999999983,6.779839730071692,2020.75,47375,854757,32898.0,55.42510912458161,38.48813171462767
1042,"New Orleans-Metairie, LA",35380,2020,1,249.52,11.090000000000003,4.651260327978863,2020.0,3607,1270530,3607.0,2.838972712175234,2.838972712175234
1043,"New Orleans-Metairie, LA",35380,2020,2,251.78,10.539999999999992,4.369093019399765,2020.25,22622,1270530,19015.0,17.80516792204828,14.966195209873046
1044,"New Orleans-Metairie, LA",35380,2020,3,254.5,11.099999999999994,4.560394412489726,2020.5,43678,1270530,21056.0,34.377779351924,16.57261142987572
1045,"New Orleans-Metairie, LA",35380,2020,4,259.81,13.25,5.373945489941597,2020.75,79274,1270530,35596.0,62.394433818957445,28.016654467033444
1046,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2020,1,293.38,11.680000000000009,4.146254881079165,2020.0,18825,3498034,18825.0,5.381594346996056,5.381594346996056
1047,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2020,2,293.59,8.659999999999968,3.039342996525451,2020.25,105478,3498034,86653.0,30.153509085389107,24.77191473839305
1048,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2020,3,297.87,9.259999999999993,3.208482034579533,2020.5,118204,3498034,12726.0,33.79155262641815,3.6380435410290466
1049,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2020,4,302.35,11.379999999999995,3.911056122624324,2020.75,233500,3498034,115296.0,66.75178114335081,32.96022851693265
1050,"Niles, MI",35660,2020,1,212.72,13.710000000000008,6.889101050198487,2020.0,35,153401,35.0,0.2281601814851272,0.2281601814851272
1051,"Niles, MI",35660,2020,2,211.1,7.329999999999984,3.5971929135790277,2020.25,942,153401,907.0,6.140768313113995,5.9126081316288674
1052,"Niles, MI",35660,2020,3,217.51,10.47999999999999,5.062068299280292,2020.5,1981,153401,1039.0,12.913866272058199,6.773097958944205
1053,"Niles, MI",35660,2020,4,222.78,15.330000000000013,7.38973246565438,2020.75,9371,153401,7390.0,61.088258877060774,48.17439260500257
1054,"North Port-Sarasota-Bradenton, FL",35840,2020,1,298.25,14.899999999999975,5.258514205046754,2020.0,129,836995,129.0,0.15412278448497302,0.15412278448497302
1055,"North Port-Sarasota-Bradenton, FL",35840,2020,2,301.35,15.129999999999995,5.286143525959051,2020.25,4338,836995,4209.0,5.182826659657465,5.028703875172492
1056,"North Port-Sarasota-Bradenton, FL",35840,2020,3,305.34,14.109999999999957,4.844967894791044,2020.5,19768,836995,15430.0,23.617823284487958,18.434996624830493
1057,"North Port-Sarasota-Bradenton, FL",35840,2020,4,312.55,21.110000000000014,7.24334339829811,2020.75,40939,836995,21171.0,48.91188119403342,25.294057909545458
1058,"Norwich-New London, CT",35980,2020,1,201.32,13.049999999999985,6.931534498326862,2020.0,27,265206,27.0,0.10180765141060157,0.10180765141060157
1059,"Norwich-New London, CT",35980,2020,2,201.4,8.140000000000015,4.211942460933465,2020.25,1268,265206,1241.0,4.781188962542325,4.679381311131723
1060,"Norwich-New London, CT",35980,2020,3,205.34,9.890000000000017,5.06011767715529,2020.5,2053,265206,785.0,7.741152160961667,2.959963198419342
1061,"Norwich-New London, CT",35980,2020,4,210.68,13.129999999999995,6.646418628195391,2020.75,10618,265206,8565.0,40.03680158065805,32.29564941969638
1062,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2020,1,377.71,7.159999999999968,1.9322628525165209,2020.0,556,2824855,556.0,0.19682426177626816,0.19682426177626816
1063,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2020,2,378.72,6.07000000000005,1.628874278813914,2020.25,9117,2824855,8561.0,3.227422292471649,3.030598030695381
1064,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2020,3,381.76,6.439999999999998,1.7158691250133211,2020.5,38300,2824855,29183.0,13.558218032429982,10.330795739958335
1065,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2020,4,388.0,11.910000000000023,3.1667951820043143,2020.75,92308,2824855,54008.0,32.67707546051036,19.11885742808038
1066,"Ocala, FL",36100,2020,1,232.58,16.54000000000002,7.655989631549723,2020.0,28,365579,28.0,0.07659083262441223,0.07659083262441223
1067,"Ocala, FL",36100,2020,2,234.37,12.409999999999997,5.591097495044151,2020.25,672,365579,644.0,1.8381799829858936,1.7615891503614813
1068,"Ocala, FL",36100,2020,3,242.35,16.319999999999993,7.220280493739765,2020.5,9774,365579,9102.0,26.735671359678754,24.897491376692862
1069,"Ocala, FL",36100,2020,4,245.15,18.01000000000002,7.929030553843454,2020.75,17799,365579,8025.0,48.68715106721119,21.951479707532435
1070,"Ocean City, NJ",36140,2020,1,311.63,20.379999999999995,6.997424892703862,2020.0,15,92039,15.0,0.16297439129064853,0.16297439129064853
1071,"Ocean City, NJ",36140,2020,2,319.59,20.779999999999973,6.9542518657340695,2020.25,744,92039,729.0,8.083529808016166,7.920555416725518
1072,"Ocean City, NJ",36140,2020,3,322.61,15.370000000000005,5.002603827626612,2020.5,1032,92039,288.0,11.212638120796619,3.1291083127804518
1073,"Ocean City, NJ",36140,2020,4,331.04,22.379999999999995,7.250696559320933,2020.75,2403,92039,1371.0,26.108497484761894,14.895859363965275
1074,"Odessa, TX",36220,2020,1,329.15,23.25,7.600523046747304,2020.0,7,166223,7.0,0.042112102416633074,0.042112102416633074
1075,"Odessa, TX",36220,2020,2,324.13,8.649999999999977,2.74185368327627,2020.25,900,166223,893.0,5.414413167852824,5.372301065436191
1076,"Odessa, TX",36220,2020,3,327.95,8.979999999999961,2.8153117848073363,2020.5,4905,166223,4005.0,29.50855176479789,24.094138596945065
1077,"Odessa, TX",36220,2020,4,328.54,6.78000000000003,2.107160616608662,2020.75,11543,166223,6638.0,69.44285688502794,39.93430512023005
1078,"Ogden-Clearfield, UT",36260,2020,1,272.35,17.99000000000001,7.07265293285108,2020.0,135,683864,135.0,0.197407671700806,0.197407671700806
1079,"Ogden-Clearfield, UT",36260,2020,2,277.47,17.130000000000052,6.579857109933185,2020.25,2289,683864,2154.0,3.3471567446158885,3.1497490729150823
1080,"Ogden-Clearfield, UT",36260,2020,3,284.63,20.31,7.683868038740921,2020.5,10301,683864,8012.0,15.062936490296316,11.715779745680427
1081,"Ogden-Clearfield, UT",36260,2020,4,295.2,26.120000000000005,9.70715028987662,2020.75,48978,683864,38677.0,71.61950329305242,56.5565668027561
1082,"Oklahoma City, OK",36420,2020,1,231.15,10.97,4.982287219547643,2020.0,253,1408950,253.0,0.1795663437311473,0.1795663437311473
1083,"Oklahoma City, OK",36420,2020,2,233.21,11.860000000000014,5.3580302688050665,2020.25,4453,1408950,4200.0,3.1605095993470314,2.980943255615884
1084,"Oklahoma City, OK",36420,2020,3,237.52,10.480000000000018,4.615926708949973,2020.5,29941,1408950,25488.0,21.250576670570283,18.090067071223253
1085,"Oklahoma City, OK",36420,2020,4,240.07,11.939999999999998,5.2338578880462885,2020.75,99870,1408950,69929.0,70.88257212818056,49.63199545761027
1086,"Olympia-Lacey-Tumwater, WA",36500,2020,1,266.46,19.129999999999967,7.73460558767637,2020.0,48,290536,48.0,0.16521188424153976,0.16521188424153976
1087,"Olympia-Lacey-Tumwater, WA",36500,2020,2,272.33,19.19999999999999,7.585035357326271,2020.25,263,290536,215.0,0.9052234490734367,0.7400115648318969
1088,"Olympia-Lacey-Tumwater, WA",36500,2020,3,280.33,23.129999999999995,8.993001555209952,2020.5,1253,290536,990.0,4.312718561555195,3.4074951124817576
1089,"Olympia-Lacey-Tumwater, WA",36500,2020,4,286.7,23.83999999999997,9.069466636232203,2020.75,4776,290536,3523.0,16.43858248203321,12.125863920478013
1090,"Omaha-Council Bluffs, NE-IA",36540,2020,1,220.68,12.04000000000002,5.770705521472404,2020.0,166,934333,166.0,0.17766684897140528,0.17766684897140528
1091,"Omaha-Council Bluffs, NE-IA",36540,2020,2,222.45,7.769999999999982,3.619340413638896,2020.25,9372,949442,9206.0,9.871061107471546,9.696221570143305
1092,"Omaha-Council Bluffs, NE-IA",36540,2020,3,226.48,10.699999999999989,4.95875428677356,2020.5,24025,949442,14653.0,25.304336652475875,15.433275545004328
1093,"Omaha-Council Bluffs, NE-IA",36540,2020,4,230.37,12.509999999999993,5.742219774166892,2020.75,85238,949442,61213.0,89.77694266737726,64.47260601490139
1094,"Orlando-Kissimmee-Sanford, FL",36740,2020,1,278.0,16.30000000000001,6.228505922812385,2020.0,652,2608147,652.0,0.2499859095365407,0.2499859095365407
1095,"Orlando-Kissimmee-Sanford, FL",36740,2020,2,278.95,13.659999999999968,5.149082136529823,2020.25,16207,2608147,15555.0,6.213990239047109,5.964004329510568
1096,"Orlando-Kissimmee-Sanford, FL",36740,2020,3,284.98,14.28000000000003,5.27521241226451,2020.5,69523,2608147,53316.0,26.656089553234537,20.44209931418743
1097,"Orlando-Kissimmee-Sanford, FL",36740,2020,4,290.19,17.360000000000014,6.362936627203758,2020.75,135443,2608147,65920.0,51.930738566499514,25.274649013264973
1098,"Oshkosh-Neenah, WI",36780,2020,1,193.59,9.560000000000002,5.194805194805196,2020.0,11,171907,11.0,0.06398808658169824,0.06398808658169824
1099,"Oshkosh-Neenah, WI",36780,2020,2,194.06,7.310000000000002,3.9143239625167343,2020.25,669,171907,658.0,3.891639083923284,3.8276509973415855
1100,"Oshkosh-Neenah, WI",36780,2020,3,198.58,7.670000000000016,4.017599916190884,2020.5,4292,171907,3623.0,24.96698796442262,21.075348880499337
1101,"Oshkosh-Neenah, WI",36780,2020,4,203.85,11.5,5.978684689368339,2020.75,17021,171907,12729.0,99.01283833700779,74.04585037258518
1102,"Owensboro, KY",36980,2020,1,197.27,2.5100000000000198,1.2887656602998665,2020.0,35,110233,35.0,0.31750927580670035,0.31750927580670035
